         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39                                                                                                               40                                                                                                               41                                                                                                               42
   3.900000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.1007E+04   1.4903E+04   1.2748E-09   2.5399E-09   8.7819E-10   4.2524E-10   1.6035E-10   1.5058E+01   4.8707E-13   2.1914E-13   1.2535E-13   3.3794E-13   2.8525E-12   6.7919E-22   2.2473E+02   0.0000E+00   1.0299E-17   1.4822E+04   1.0000E+09   5.7710E-06   4.0918E+02   1.2567E-33   1.4549E-15   6.7859E+02   1.5057E+01   0.0000E+00   7.5042E-06   1.4956E-24   2.2473E+02   4.1657E+02   2.4853E-23   7.3359E+01   2.0477E-16   7.6728E-22   2.4575E-42
   4.000000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.2855E+04   1.5285E+04   1.3409E-09   2.6718E-09   9.2379E-10   4.4732E-10   1.6868E-10   1.5459E+01   5.1335E-13   2.3096E-13   1.3212E-13   3.5617E-13   3.0063E-12   7.3320E-22   2.3058E+02   0.0000E+00   1.1117E-17   1.5202E+04   1.0000E+09   6.0753E-06   4.2000E+02   1.4260E-33   1.5696E-15   6.9599E+02   1.5459E+01   0.0000E+00   7.8928E-06   1.6180E-24   2.3059E+02   4.2756E+02   2.6869E-23   7.5236E+01   2.1581E-16   8.2895E-22   2.7296E-42
   4.100000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.4702E+04   1.5667E+04   1.4087E-09   2.8070E-09   9.7054E-10   4.6996E-10   1.7722E-10   1.5860E+01   5.4031E-13   2.4310E-13   1.3906E-13   3.7488E-13   3.1643E-12   7.8999E-22   2.3644E+02   0.0000E+00   1.1977E-17   1.5582E+04   1.0000E+09   6.3874E-06   4.3082E+02   1.6131E-33   1.6902E-15   7.1339E+02   1.5860E+01   0.0000E+00   8.2911E-06   1.7470E-24   2.3644E+02   4.3855E+02   2.8991E-23   7.7113E+01   2.2715E-16   8.9384E-22   3.0237E-42
   4.200000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.6550E+04   1.6050E+04   1.4782E-09   2.9455E-09   1.0185E-09   4.9317E-10   1.8597E-10   1.6262E+01   5.6797E-13   2.5554E-13   1.4617E-13   3.9407E-13   3.3262E-12   8.4964E-22   2.4230E+02   0.0000E+00   1.2881E-17   1.5963E+04   1.0000E+09   6.7073E-06   4.4164E+02   1.8194E-33   1.8168E-15   7.3079E+02   1.6262E+01   0.0000E+00   8.6993E-06   1.8826E-24   2.4230E+02   4.4954E+02   3.1222E-23   7.8990E+01   2.3878E-16   9.6203E-22   3.3409E-42
   4.300000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.8398E+04   1.6432E+04   1.5494E-09   3.0873E-09   1.0675E-09   5.1693E-10   1.9493E-10   1.6663E+01   5.9631E-13   2.6829E-13   1.5347E-13   4.1374E-13   3.4923E-12   9.1222E-22   2.4815E+02   0.0000E+00   1.3828E-17   1.6343E+04   1.0000E+09   7.0351E-06   4.5246E+02   2.0462E-33   1.9496E-15   7.4819E+02   1.6663E+01   0.0000E+00   9.1173E-06   2.0251E-24   2.4815E+02   4.6054E+02   3.3564E-23   8.0866E+01   2.5069E-16   1.0336E-21   3.6825E-42
   4.400000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.0245E+04   1.6814E+04   1.6222E-09   3.2325E-09   1.1177E-09   5.4125E-10   2.0410E-10   1.7065E+01   6.2535E-13   2.8136E-13   1.6094E-13   4.3389E-13   3.6623E-12   9.7780E-22   2.5401E+02   0.0000E+00   1.4821E-17   1.6723E+04   1.0000E+09   7.3706E-06   4.6328E+02   2.2951E-33   2.0887E-15   7.6559E+02   1.7064E+01   0.0000E+00   9.5451E-06   2.1746E-24   2.5401E+02   4.7153E+02   3.6021E-23   8.2743E+01   2.6290E-16   1.1086E-21   4.0497E-42
   4.500000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.2093E+04   1.7196E+04   1.6967E-09   3.3811E-09   1.1691E-09   5.6613E-10   2.1348E-10   1.7466E+01   6.5508E-13   2.9473E-13   1.6859E-13   4.5451E-13   3.8364E-12   1.0465E-21   2.5987E+02   0.0000E+00   1.5861E-17   1.7103E+04   1.0000E+09   7.7140E-06   4.7410E+02   2.5677E-33   2.2343E-15   7.8299E+02   1.7466E+01   0.0000E+00   9.9827E-06   2.3313E-24   2.5987E+02   4.8252E+02   3.8595E-23   8.4620E+01   2.7540E-16   1.1872E-21   4.4436E-42
   4.600000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.3940E+04   1.7578E+04   1.7729E-09   3.5330E-09   1.2216E-09   5.9156E-10   2.2307E-10   1.7867E+01   6.8550E-13   3.0842E-13   1.7642E-13   4.7562E-13   4.0146E-12   1.1182E-21   2.6572E+02   0.0000E+00   1.6948E-17   1.7483E+04   1.0000E+09   8.0652E-06   4.8492E+02   2.8656E-33   2.3864E-15   8.0039E+02   1.7867E+01   0.0000E+00   1.0430E-05   2.4953E-24   2.6572E+02   4.9351E+02   4.1289E-23   8.6497E+01   2.8819E-16   1.2694E-21   4.8657E-42
   4.700000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.5788E+04   1.7960E+04   1.8507E-09   3.6882E-09   1.2753E-09   6.1756E-10   2.3287E-10   1.8269E+01   7.1661E-13   3.2242E-13   1.8443E-13   4.9720E-13   4.1968E-12   1.1933E-21   2.7158E+02   0.0000E+00   1.8084E-17   1.7863E+04   1.0000E+09   8.4242E-06   4.9574E+02   3.1905E-33   2.5454E-15   8.1779E+02   1.8269E+01   0.0000E+00   1.0887E-05   2.6669E-24   2.7158E+02   5.0450E+02   4.4105E-23   8.8373E+01   3.0127E-16   1.3554E-21   5.3171E-42
   4.800000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.7636E+04   1.8343E+04   1.9303E-09   3.8467E-09   1.3301E-09   6.4412E-10   2.4289E-10   1.8670E+01   7.4841E-13   3.3672E-13   1.9261E-13   5.1927E-13   4.3831E-12   1.2715E-21   2.7743E+02   0.0000E+00   1.9269E-17   1.8243E+04   1.0000E+09   8.7911E-06   5.0656E+02   3.5443E-33   2.7112E-15   8.3519E+02   1.8670E+01   0.0000E+00   1.1354E-05   2.8462E-24   2.7744E+02   5.1550E+02   4.7046E-23   9.0250E+01   3.1464E-16   1.4451E-21   5.7992E-42
   4.900000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   8.9483E+04   1.8725E+04   2.0115E-09   4.0086E-09   1.3861E-09   6.7123E-10   2.5311E-10   1.9072E+01   7.8090E-13   3.5134E-13   2.0097E-13   5.4181E-13   4.5733E-12   1.3532E-21   2.8329E+02   0.0000E+00   2.0505E-17   1.8624E+04   1.0000E+09   9.1658E-06   5.1738E+02   3.9288E-33   2.8841E-15   8.5259E+02   1.9071E+01   0.0000E+00   1.1831E-05   3.0333E-24   2.8329E+02   5.2649E+02   5.0116E-23   9.2127E+01   3.2829E-16   1.5387E-21   6.3134E-42
   5.000000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.1331E+04   1.9107E+04   2.0943E-09   4.1738E-09   1.4433E-09   6.9890E-10   2.6355E-10   1.9473E+01   8.1408E-13   3.6627E-13   2.0951E-13   5.6483E-13   4.7677E-12   1.4382E-21   2.8915E+02   0.0000E+00   2.1792E-17   1.9004E+04   1.0000E+09   9.5483E-06   5.2820E+02   4.3459E-33   3.0642E-15   8.6999E+02   1.9473E+01   0.0000E+00   1.2318E-05   3.2284E-24   2.8915E+02   5.3748E+02   5.3316E-23   9.4004E+01   3.4224E-16   1.6362E-21   6.8611E-42
   5.100000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.3178E+04   1.9489E+04   2.1789E-09   4.3424E-09   1.5016E-09   7.2714E-10   2.7420E-10   1.9874E+01   8.4796E-13   3.8151E-13   2.1823E-13   5.8834E-13   4.9661E-12   1.5268E-21   2.9500E+02   0.0000E+00   2.3133E-17   1.9384E+04   1.0000E+09   9.9386E-06   5.3902E+02   4.7978E-33   3.2517E-15   8.8739E+02   1.9874E+01   0.0000E+00   1.2814E-05   3.4318E-24   2.9501E+02   5.4847E+02   5.6649E-23   9.5880E+01   3.5649E-16   1.7378E-21   7.4437E-42
   5.200000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.5026E+04   1.9871E+04   2.2651E-09   4.5143E-09   1.5610E-09   7.5593E-10   2.8505E-10   2.0276E+01   8.8252E-13   3.9706E-13   2.2713E-13   6.1232E-13   5.1685E-12   1.6189E-21   3.0086E+02   0.0000E+00   2.4527E-17   1.9764E+04   1.0000E+09   1.0337E-05   5.4984E+02   5.2865E-33   3.4466E-15   9.0479E+02   2.0275E+01   0.0000E+00   1.3321E-05   3.6435E-24   3.0086E+02   5.5947E+02   6.0119E-23   9.7757E+01   3.7102E-16   1.8435E-21   8.0627E-42
   5.300000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.6874E+04   2.0254E+04   2.3530E-09   4.6895E-09   1.6216E-09   7.8528E-10   2.9612E-10   2.0677E+01   9.1777E-13   4.1292E-13   2.3620E-13   6.3678E-13   5.3750E-12   1.7147E-21   3.0672E+02   0.0000E+00   2.5977E-17   2.0144E+04   1.0000E+09   1.0743E-05   5.6067E+02   5.8142E-33   3.6492E-15   9.2219E+02   2.0677E+01   0.0000E+00   1.3837E-05   3.8638E-24   3.0672E+02   5.7046E+02   6.3728E-23   9.9634E+01   3.8584E-16   1.9534E-21   8.7194E-42
   5.400000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   9.8721E+04   2.0636E+04   2.4426E-09   4.8681E-09   1.6834E-09   8.1519E-10   3.0740E-10   2.1079E+01   9.5372E-13   4.2910E-13   2.4545E-13   6.6172E-13   5.5855E-12   1.8141E-21   3.1257E+02   0.0000E+00   2.7482E-17   2.0524E+04   1.0000E+09   1.1157E-05   5.7149E+02   6.3833E-33   3.8596E-15   9.3959E+02   2.1078E+01   0.0000E+00   1.4363E-05   4.0928E-24   3.1258E+02   5.8145E+02   6.7478E-23   1.0151E+02   4.0095E-16   2.0676E-21   9.4155E-42
   5.500000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0057E+05   2.1018E+04   2.5338E-09   5.0500E-09   1.7463E-09   8.4565E-10   3.1889E-10   2.1480E+01   9.9036E-13   4.4558E-13   2.5488E-13   6.8714E-13   5.8001E-12   1.9173E-21   3.1843E+02   0.0000E+00   2.9045E-17   2.0905E+04   1.0000E+09   1.1578E-05   5.8231E+02   6.9961E-33   4.0779E-15   9.5699E+02   2.1480E+01   0.0000E+00   1.4898E-05   4.3306E-24   3.1843E+02   5.9244E+02   7.1372E-23   1.0339E+02   4.1635E-16   2.1862E-21   1.0153E-41
   5.600000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0242E+05   2.1400E+04   2.6267E-09   5.2352E-09   1.8103E-09   8.7668E-10   3.3059E-10   2.1881E+01   1.0277E-12   4.6237E-13   2.6449E-13   7.1304E-13   6.0187E-12   2.0244E-21   3.2428E+02   0.0000E+00   3.0665E-17   2.1285E+04   1.0000E+09   1.2008E-05   5.9313E+02   7.6551E-33   4.3043E-15   9.7439E+02   2.1881E+01   0.0000E+00   1.5444E-05   4.5775E-24   3.2429E+02   6.0343E+02   7.5414E-23   1.0526E+02   4.3204E-16   2.3092E-21   1.0932E-41
   5.700000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0426E+05   2.1782E+04   2.7213E-09   5.4238E-09   1.8756E-09   9.0827E-10   3.4250E-10   2.2283E+01   1.0657E-12   4.7948E-13   2.7427E-13   7.3941E-13   6.2414E-12   2.1354E-21   3.3014E+02   0.0000E+00   3.2345E-17   2.1665E+04   1.0000E+09   1.2445E-05   6.0395E+02   8.3628E-33   4.5390E-15   9.9179E+02   2.2282E+01   0.0000E+00   1.5999E-05   4.8337E-24   3.3014E+02   6.1443E+02   7.9605E-23   1.0714E+02   4.4803E-16   2.4367E-21   1.1755E-41
   5.800000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0611E+05   2.2165E+04   2.8176E-09   5.6157E-09   1.9419E-09   9.4041E-10   3.5462E-10   2.2684E+01   1.1044E-12   4.9689E-13   2.8423E-13   7.6627E-13   6.4681E-12   2.2504E-21   3.3600E+02   0.0000E+00   3.4085E-17   2.2045E+04   1.0000E+09   1.2890E-05   6.1477E+02   9.1220E-33   4.7820E-15   1.0092E+03   2.2684E+01   0.0000E+00   1.6564E-05   5.0992E-24   3.3600E+02   6.2542E+02   8.3949E-23   1.0902E+02   4.6430E-16   2.5688E-21   1.2625E-41
   5.900000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0796E+05   2.2547E+04   2.9155E-09   5.8110E-09   2.0095E-09   9.7312E-10   3.6695E-10   2.3086E+01   1.1438E-12   5.1462E-13   2.9437E-13   7.9361E-13   6.6988E-12   2.3694E-21   3.4185E+02   0.0000E+00   3.5886E-17   2.2425E+04   1.0000E+09   1.3343E-05   6.2559E+02   9.9353E-33   5.0335E-15   1.0266E+03   2.3085E+01   0.0000E+00   1.7139E-05   5.3742E-24   3.4186E+02   6.3641E+02   8.8448E-23   1.1089E+02   4.8086E-16   2.7057E-21   1.3541E-41
   6.000000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.0981E+05   2.2929E+04   3.0151E-09   6.0096E-09   2.0781E-09   1.0064E-09   3.7950E-10   2.3487E+01   1.1839E-12   5.3266E-13   3.0469E-13   8.2142E-13   6.9336E-12   2.4926E-21   3.4771E+02   0.0000E+00   3.7750E-17   2.2805E+04   1.0000E+09   1.3804E-05   6.3641E+02   1.0806E-32   5.2937E-15   1.0440E+03   2.3487E+01   0.0000E+00   1.7724E-05   5.6590E-24   3.4771E+02   6.4740E+02   9.3106E-23   1.1277E+02   4.9772E-16   2.8473E-21   1.4507E-41
   6.100000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.1165E+05   2.3311E+04   3.1164E-09   6.2115E-09   2.1480E-09   1.0402E-09   3.9225E-10   2.3888E+01   1.2247E-12   5.5101E-13   3.1519E-13   8.4972E-13   7.1725E-12   2.6199E-21   3.5357E+02   0.0000E+00   3.9677E-17   2.3185E+04   1.0000E+09   1.4272E-05   6.4723E+02   1.1736E-32   5.5627E-15   1.0614E+03   2.3888E+01   0.0000E+00   1.8319E-05   5.9537E-24   3.5357E+02   6.5839E+02   9.7923E-23   1.1465E+02   5.1486E-16   2.9938E-21   1.5523E-41
   6.200000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.1350E+05   2.3693E+04   3.2194E-09   6.4168E-09   2.2190E-09   1.0746E-09   4.0522E-10   2.4290E+01   1.2662E-12   5.6967E-13   3.2586E-13   8.7850E-13   7.4154E-12   2.7515E-21   3.5942E+02   0.0000E+00   4.1669E-17   2.3566E+04   1.0000E+09   1.4749E-05   6.5805E+02   1.2729E-32   5.8407E-15   1.0788E+03   2.4289E+01   0.0000E+00   1.8923E-05   6.2584E-24   3.5943E+02   6.6939E+02   1.0290E-22   1.1652E+02   5.3230E-16   3.1452E-21   1.6592E-41
   6.300000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.1535E+05   2.4076E+04   3.3240E-09   6.6254E-09   2.2911E-09   1.1095E-09   4.1839E-10   2.4691E+01   1.3083E-12   5.8864E-13   3.3671E-13   9.0775E-13   7.6623E-12   2.8875E-21   3.6528E+02   0.0000E+00   4.3726E-17   2.3946E+04   1.0000E+09   1.5233E-05   6.6887E+02   1.3789E-32   6.1278E-15   1.0962E+03   2.4691E+01   0.0000E+00   1.9537E-05   6.5734E-24   3.6528E+02   6.8038E+02   1.0805E-22   1.1840E+02   5.5002E-16   3.3016E-21   1.7715E-41
   6.400000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.1720E+05   2.4458E+04   3.4303E-09   6.8374E-09   2.3644E-09   1.1450E-09   4.3178E-10   2.5093E+01   1.3512E-12   6.0792E-13   3.4774E-13   9.3748E-13   7.9133E-12   3.0278E-21   3.7113E+02   0.0000E+00   4.5850E-17   2.4326E+04   1.0000E+09   1.5725E-05   6.7969E+02   1.4918E-32   6.4242E-15   1.1136E+03   2.5092E+01   0.0000E+00   2.0161E-05   6.8987E-24   3.7114E+02   6.9137E+02   1.1337E-22   1.2028E+02   5.6804E-16   3.4631E-21   1.8894E-41
   6.500000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.1904E+05   2.4840E+04   3.5383E-09   7.0526E-09   2.4389E-09   1.1811E-09   4.4538E-10   2.5494E+01   1.3947E-12   6.2751E-13   3.5895E-13   9.6770E-13   8.1684E-12   3.1727E-21   3.7699E+02   0.0000E+00   4.8042E-17   2.4706E+04   1.0000E+09   1.6225E-05   6.9051E+02   1.6119E-32   6.7299E-15   1.1310E+03   2.5494E+01   0.0000E+00   2.0795E-05   7.2347E-24   3.7700E+02   7.0236E+02   1.1886E-22   1.2216E+02   5.8635E-16   3.6298E-21   2.0131E-41
   6.600000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.2089E+05   2.5222E+04   3.6480E-09   7.2713E-09   2.5145E-09   1.2177E-09   4.5919E-10   2.5896E+01   1.4390E-12   6.4741E-13   3.7033E-13   9.9839E-13   8.4275E-12   3.3221E-21   3.8285E+02   0.0000E+00   5.0302E-17   2.5086E+04   1.0000E+09   1.6732E-05   7.0133E+02   1.7397E-32   7.0452E-15   1.1484E+03   2.5895E+01   0.0000E+00   2.1439E-05   7.5813E-24   3.8285E+02   7.1336E+02   1.2452E-22   1.2403E+02   6.0494E-16   3.8018E-21   2.1428E-41
   6.700000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.2274E+05   2.5604E+04   3.7593E-09   7.4932E-09   2.5912E-09   1.2549E-09   4.7320E-10   2.6297E+01   1.4839E-12   6.6763E-13   3.8189E-13   1.0296E-12   8.6906E-12   3.4761E-21   3.8870E+02   0.0000E+00   5.2632E-17   2.5466E+04   1.0000E+09   1.7248E-05   7.1215E+02   1.8755E-32   7.3702E-15   1.1658E+03   2.6296E+01   0.0000E+00   2.2092E-05   7.9389E-24   3.8871E+02   7.2435E+02   1.3036E-22   1.2591E+02   6.2383E-16   3.9792E-21   2.2787E-41
   6.800000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.2459E+05   2.5987E+04   3.8723E-09   7.7185E-09   2.6691E-09   1.2926E-09   4.8743E-10   2.6698E+01   1.5295E-12   6.8815E-13   3.9363E-13   1.0612E-12   8.9578E-12   3.6347E-21   3.9456E+02   0.0000E+00   5.5033E-17   2.5846E+04   1.0000E+09   1.7771E-05   7.2297E+02   2.0196E-32   7.7051E-15   1.1832E+03   2.6698E+01   0.0000E+00   2.2755E-05   8.3076E-24   3.9457E+02   7.3534E+02   1.3638E-22   1.2779E+02   6.4301E-16   4.1619E-21   2.4209E-41
   6.900000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.2644E+05   2.6369E+04   3.9870E-09   7.9471E-09   2.7482E-09   1.3309E-09   5.0187E-10   2.7100E+01   1.5758E-12   7.0899E-13   4.0555E-13   1.0933E-12   9.2290E-12   3.7982E-21   4.0042E+02   0.0000E+00   5.7506E-17   2.6227E+04   1.0000E+09   1.8302E-05   7.3379E+02   2.1725E-32   8.0500E-15   1.2006E+03   2.7099E+01   0.0000E+00   2.3428E-05   8.6875E-24   4.0042E+02   7.4633E+02   1.4258E-22   1.2966E+02   6.6248E-16   4.3502E-21   2.5697E-41
   7.000000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.2828E+05   2.6751E+04   4.1034E-09   8.1791E-09   2.8284E-09   1.3698E-09   5.1653E-10   2.7501E+01   1.6228E-12   7.3013E-13   4.1765E-13   1.1260E-12   9.5043E-12   3.9665E-21   4.0627E+02   0.0000E+00   6.0052E-17   2.6607E+04   1.0000E+09   1.8841E-05   7.4462E+02   2.3345E-32   8.4050E-15   1.2180E+03   2.7501E+01   0.0000E+00   2.4111E-05   9.0788E-24   4.0628E+02   7.5732E+02   1.4897E-22   1.3154E+02   6.8224E-16   4.5441E-21   2.7252E-41
   7.100000E-14   1.0000E+09   2.1546E+17   1.9527E+16   5.2815E+15   4.7741E+14   8.6309E+13   0.0000E+00   1.3013E+05   2.7133E+04   4.2214E-09   8.4144E-09   2.9098E-09   1.4092E-09   5.3139E-10   2.7903E+01   1.6705E-12   7.5159E-13   4.2992E-13   1.1590E-12   9.7836E-12   4.1396E-21   4.1213E+02   0.0000E+00   6.2673E-17   2.6987E+04   1.0000E+09   1.9388E-05   7.5544E+02   2.5059E-32   8.7703E-15   1.2354E+03   2.7902E+01   0.0000E+00   2.4804E-05   9.4817E-24   4.1213E+02   7.6832E+02   1.5554E-22   1.3342E+02   7.0229E-16   4.7436E-21   2.8877E-41
